+----------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+---------------------------------------------------------------+--------+-----------------------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+----------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+---------------------------------------------------------------+--------+-----------------------------------------------------------------------------+
| Mod name                         | Registry name                                                | BlockID | Subtypes | Item ID | Item meta | Display name                                                  | Exists | Ore Dict keys                                                               |
| The Betweenlands                 | thebetweenlands:limestone                                    |    3535 |    false |   10032 |         0 | Limestone                                                     | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:limestone_brick_slab                         |    3669 |    false |   10166 |         0 | Limestone Brick Slab                                          | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:limestone_brick_stairs                       |    3626 |    false |   10123 |         0 | Limestone Brick Stairs                                        | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:limestone_brick_wall                         |    3691 |    false |   10188 |         0 | Limestone Brick Wall                                          | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:limestone_bricks                             |    3591 |    false |   10088 |         0 | Limestone Bricks                                              | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:limestone_chiseled                           |    3581 |    false |   10078 |         0 | Chiseled Limestone                                            | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:limestone_pillar                             |    3616 |    false |   10113 |         0 | Limestone Pillar                                              | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:limestone_slab                               |    3670 |    false |   10167 |         0 | Limestone Slab                                                | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:limestone_stairs                             |    3628 |    false |   10125 |         0 | Limestone Stairs                                              | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:limestone_tiles                              |    3592 |    false |   10089 |         0 | Limestone Tiles                                               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:limestone_wall                               |    3692 |    false |   10189 |         0 | Limestone Wall                                                | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:log_hearthgrove                              |    3558 |     true |   10055 |         1 | Hearthgrove Log                                               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:log_hearthgrove                              |    3558 |     true |   10055 |         3 | Hearthgrove Log                                               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:log_hearthgrove                              |    3558 |     true |   10055 |         5 | Tarred Hearthgrove Log                                        | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:log_hearthgrove                              |    3558 |     true |   10055 |         7 | Tarred Hearthgrove Log                                        | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:log_nibbletwig                               |    3559 |     true |   10056 |         0 | Nibbletwig Log                                                | true   | logWood                                                                     |
| The Betweenlands                 | thebetweenlands:log_nibbletwig                               |    3559 |     true |   10056 |        12 | Nibbletwig Log                                                | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:log_portal                                   |    3789 |     true |   10286 |         0 | Portal Frame                                                  | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:log_portal                                   |    3789 |     true |   10286 |        12 | Portal Frame                                                  | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:log_rotten_bark                              |    3556 |    false |   10053 |         0 | Rotten Bark                                                   | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:log_rubber                                   |    3557 |    false |   10054 |         0 | Rubber Tree Log                                               | true   | logWood                                                                     |
| The Betweenlands                 | thebetweenlands:log_sap                                      |    3561 |     true |   10058 |         0 | Sap Tree Log                                                  | true   | logWood                                                                     |
| The Betweenlands                 | thebetweenlands:log_sap                                      |    3561 |     true |   10058 |        12 | Sap Tree Log                                                  | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:log_weedwood                                 |    3555 |     true |   10052 |         0 | Weedwood Log                                                  | true   | logWood                                                                     |
| The Betweenlands                 | thebetweenlands:log_weedwood                                 |    3555 |     true |   10052 |        12 | Weedwood Log                                                  | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:loot_pot                                     |    3611 |     true |   10108 |         0 | Pot of Chance                                                 | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:loot_pot                                     |    3611 |     true |   10108 |         4 | Pot of Chance                                                 | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:loot_pot                                     |    3611 |     true |   10108 |         8 | Pot of Chance                                                 | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:marsh_hibiscus                               |    3748 |    false |   10245 |         0 | Marsh Hibiscus                                                | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:marsh_mallow                                 |    3749 |    false |   10246 |         0 | Marsh Mallow                                                  | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:marsh_marigold_flower                        |    3756 |    false |   10253 |         0 | Marsh Marigold Flower                                         | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:marsh_marigold_stalk                         |    3757 |    false |   10254 |         0 | Marsh Marigold Stalk                                          | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:middle_fruit_bush                            |    3779 |    false |   10276 |         0 | tile.thebetweenlands.middle_fruit_bush.name                   | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:milkweed                                     |    3759 |    false |   10256 |         0 | Milkweed                                                      | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mire_coral                                   |    3726 |    false |   10223 |         0 | Mire Coral                                                    | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mire_coral_block                             |    3638 |    false |   10135 |         0 | Mire Coral Block                                              | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mob_spawner                                  |    3612 |    false |   10109 |         0 | Monster Spawner                                               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mortar                                       |    3823 |    false |   10320 |         0 | Mortar                                                        | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:moss                                         |    3776 |    false |   10273 |         0 | Moss                                                          | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:moss_bed                                     |    3826 |    false |   10323 |         0 | tile.thebetweenlands.moss_bed.name                            | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mossy_betweenstone_brick_slab                |    3675 |    false |   10172 |         0 | Mossy Betweenstone Brick Slab                                 | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mossy_betweenstone_brick_stairs              |    3632 |    false |   10129 |         0 | Mossy Betweenstone Brick Stairs                               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mossy_betweenstone_brick_wall                |    3697 |    false |   10194 |         0 | Mossy Betweenstone Brick wall                                 | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mossy_betweenstone_bricks                    |    3593 |    false |   10090 |         0 | Mossy Betweenstone Bricks                                     | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mossy_betweenstone_tiles                     |    3594 |    false |   10091 |         0 | Mossy Betweenstone Tiles                                      | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mossy_limestone_bricks                       |    3595 |    false |   10092 |         0 | Mossy Limestone Bricks                                        | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mossy_smooth_betweenstone                    |    3596 |    false |   10093 |         0 | Mossy Smooth Betweenstone                                     | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mossy_smooth_betweenstone_slab               |    3676 |    false |   10173 |         0 | Mossy Smooth Betweenstone Slab                                | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mossy_smooth_betweenstone_stairs             |    3633 |    false |   10130 |         0 | Mossy Smooth Betweenstone Stairs                              | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mossy_smooth_betweenstone_wall               |    3698 |    false |   10195 |         0 | Mossy Smooth Betweenstone Wall                                | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mud                                          |    3528 |    false |   10025 |         0 | Mud                                                           | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mud_brick_roof                               |    3832 |    false |   10329 |         0 | Mud Brick Roof                                                | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mud_brick_slab                               |    3667 |    false |   10164 |         0 | Mud Brick Slab                                                | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mud_brick_stairs                             |    3624 |    false |   10121 |         0 | Mud Brick Stairs                                              | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mud_brick_wall                               |    3688 |    false |   10185 |         0 | Mud Brick Wall                                                | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mud_bricks                                   |    3597 |    false |   10094 |         0 | Mud Bricks                                                    | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:mud_flower_pot                               |    3819 |    false |   10316 |         0 | Mud Brick Flower Pot                                          | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:nettle                                       |    3760 |    false |   10257 |         0 | Nettle                                                        | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:nettle_flowered                              |    3761 |    false |   10258 |         0 | Flowered Nettle                                               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:octine_block                                 |    3598 |    false |   10095 |         0 | Block of Octine                                               | true   | blockOctine                                                                 |
| The Betweenlands                 | thebetweenlands:octine_ore                                   |    3540 |    false |   10037 |         0 | Octine Ore                                                    | true   | oreOctine                                                                   |
| The Betweenlands                 | thebetweenlands:peat                                         |    3529 |    false |   10026 |         0 | Peat                                                          | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:phragmites                                   |    3763 |    false |   10260 |         0 | Phragmites                                                    | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:pickerel_weed                                |    3762 |    false |   10259 |         0 | Pickerel Weed                                                 | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:pitcher_plant                                |    3716 |    false |   10213 |         0 | Pitcher Plant                                                 | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:pitstone                                     |    3534 |    false |   10031 |         0 | Pitstone                                                      | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:pitstone_brick_slab                          |    3674 |    false |   10171 |         0 | Pitstone Brick Slab                                           | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:pitstone_brick_stairs                        |    3627 |    false |   10124 |         0 | Pitstone Brick Stairs                                         | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:pitstone_brick_wall                          |    3694 |    false |   10191 |         0 | Pitstone Brick Wall                                           | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:pitstone_bricks                              |    3600 |    false |   10097 |         0 | Pitstone Bricks                                               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:pitstone_chiseled                            |    3582 |    false |   10079 |         0 | Chiseled Pitstone                                             | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:pitstone_pillar                              |    3615 |    false |   10112 |         0 | Pitstone Pillar                                               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:pitstone_slab                                |    3661 |    false |   10158 |         0 | Pitstone Slab                                                 | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:pitstone_stairs                              |    3621 |    false |   10118 |         0 | Pitstone Stairs                                               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:pitstone_tiles                               |    3601 |    false |   10098 |         0 | Pitstone Tiles                                                | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:pitstone_wall                                |    3682 |    false |   10179 |         0 | Pitstone Wall                                                 | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:poison_ivy                                   |    3733 |    false |   10230 |         0 | Poison Ivy                                                    | true   | vine                                                                        |
| The Betweenlands                 | thebetweenlands:polished_dentrothyst                         |    3645 |     true |   10142 |         0 | Green Polished Dentrothyst                                    | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:polished_dentrothyst                         |    3645 |     true |   10142 |         1 | Orange Polished Dentrothyst                                   | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:polished_dentrothyst_pane                    |    3648 |     true |   10145 |         0 | Green Polished Dentrothyst Pane                               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:polished_dentrothyst_pane                    |    3648 |     true |   10145 |         1 | Orange Polished Dentrothyst Pane                              | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:polished_limestone                           |    3602 |    false |   10099 |         0 | Polished Limestone                                            | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:polished_limestone_slab                      |    3673 |    false |   10170 |         0 | Polished Limestone Slab                                       | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:polished_limestone_stairs                    |    3631 |    false |   10128 |         0 | Polished Limestone Stairs                                     | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:polished_limestone_wall                      |    3693 |    false |   10190 |         0 | Polished Limestone Wall                                       | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:portal_frame                                 |    3791 |     true |   10288 |         0 | Top Left Portal Frame                                         | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:portal_frame                                 |    3791 |     true |   10288 |         1 | Top Portal Frame                                              | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:portal_frame                                 |    3791 |     true |   10288 |         2 | Top Right Portal Frame                                        | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:portal_frame                                 |    3791 |     true |   10288 |         3 | Right Side Portal Frame                                       | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:portal_frame                                 |    3791 |     true |   10288 |         4 | Left Side Portal Frame                                        | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:portal_frame                                 |    3791 |     true |   10288 |         5 | Bottom Left Portal Frame                                      | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:portal_frame                                 |    3791 |     true |   10288 |         6 | Bottom Portal Frame                                           | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:portal_frame                                 |    3791 |     true |   10288 |         7 | Bottom Right Portal Frame                                     | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:possessed_block                              |    3656 |    false |   10153 |         0 | Possessed Block                                               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:present                                      |    3715 |    false |   10212 |         0 | Present                                                       | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:puddle                                       |    3554 |    false |   10051 |         0 | Puddle                                                        | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:purified_swamp_dirt                          |    3782 |    false |   10279 |         0 | Purified Swamp Dirt                                           | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:purifier                                     |    3793 |    false |   10290 |         0 | Purifier                                                      | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:repeller                                     |    3833 |    false |   10330 |         0 | Repeller                                                      | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:root                                         |    3734 |    false |   10231 |         0 | Root                                                          | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:root_underwater                              |    3736 |    false |   10233 |         0 | Underwater Root                                               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:rope                                         |    3827 |    false |   10324 |         0 | tile.thebetweenlands.rope.name                                | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:rubber                                       |    3518 |    false |   10015 |         0 | Rubber                                                        | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:rubber_block                                 |    3599 |    false |   10096 |         0 | Rubber Block                                                  | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:rubber_tree_plank_door                       |    3808 |    false |   10305 |         0 | tile.thebetweenlands.rubber_tree_plank_door.name              | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:rubber_tree_plank_fence                      |    3702 |    false |   10199 |         0 | Rubber Tree Plank Fence                                       | true   | fenceWood                                                                   |
| The Betweenlands                 | thebetweenlands:rubber_tree_plank_fence_gate                 |    3706 |    false |   10203 |         0 | Rubber Tree Plank Fence Gate                                  | true   | fenceGateWood                                                               |
| The Betweenlands                 | thebetweenlands:rubber_tree_plank_slab                       |    3679 |    false |   10176 |         0 | Rubber Tree Plank Slab                                        | true   | slabWood                                                                    |
| The Betweenlands                 | thebetweenlands:rubber_tree_plank_stairs                     |    3654 |    false |   10151 |         0 | Rubber Tree Plank Stairs                                      | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:rubber_tree_plank_trapdoor                   |    3815 |    false |   10312 |         0 | Rubber Tree Plank Trapdoor                                    | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:rubber_tree_planks                           |    3573 |    false |   10070 |         0 | Rubber Tree Planks                                            | true   | plankWood                                                                   |
| The Betweenlands                 | thebetweenlands:sapling_hearthgrove                          |    3565 |    false |   10062 |         0 | Hearthgrove Sapling                                           | true   | treeSapling                                                                 |
| The Betweenlands                 | thebetweenlands:sapling_nibbletwig                           |    3566 |    false |   10063 |         0 | Nibbletwig Sapling                                            | true   | treeSapling                                                                 |
| The Betweenlands                 | thebetweenlands:sapling_rubber                               |    3564 |    false |   10061 |         0 | Rubber Tree Sapling                                           | true   | treeSapling                                                                 |
| The Betweenlands                 | thebetweenlands:sapling_sap                                  |    3563 |    false |   10060 |         0 | Sap Tree Sapling                                              | true   | treeSapling                                                                 |
| The Betweenlands                 | thebetweenlands:sapling_weedwood                             |    3562 |    false |   10059 |         0 | Weedwood Sapling                                              | true   | treeSapling                                                                 |
| The Betweenlands                 | thebetweenlands:scabyst_ore                                  |    3544 |    false |   10041 |         0 | Scabyst Ore                                                   | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:shelf_fungus                                 |    3731 |    false |   10228 |         0 | Shelf Fungus                                                  | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:shoots                                       |    3764 |    false |   10261 |         0 | Shoots                                                        | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:silt                                         |    3551 |    false |   10048 |         0 | Silt                                                          | true   | sand                                                                        |
| The Betweenlands                 | thebetweenlands:silt_glass                                   |    3646 |    false |   10143 |         0 | Silt Glass                                                    | true   | blockGlass,blockGlassColorless                                              |
| The Betweenlands                 | thebetweenlands:silt_glass_pane                              |    3647 |    false |   10144 |         0 | Silt Glass Pane                                               | true   | paneGlass,paneGlassColorless                                                |
| The Betweenlands                 | thebetweenlands:slimy_bone_block                             |    3640 |    false |   10137 |         0 | Slimy Bone Block                                              | true   | blockBone                                                                   |
| The Betweenlands                 | thebetweenlands:slimy_bone_ore                               |    3543 |    false |   10040 |         0 | Slimy Bone Ore                                                | true   | oreBone                                                                     |
| The Betweenlands                 | thebetweenlands:slimy_dirt                                   |    3531 |    false |   10028 |         0 | Slimy Dirt                                                    | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:slimy_grass                                  |    3532 |    false |   10029 |         0 | Slimy Grass                                                   | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:sludge                                       |    3804 |    false |   10301 |         0 | Sludge                                                        | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:sludgecreep                                  |    3765 |    false |   10262 |         0 | Sludgecreep                                                   | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:sludgy_dirt                                  |    3530 |    false |   10027 |         0 | Sludgy Dirt                                                   | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:smooth_betweenstone                          |    3603 |    false |   10100 |         0 | Smooth Betweenstone                                           | true   | stone                                                                       |
| The Betweenlands                 | thebetweenlands:smooth_betweenstone_slab                     |    3671 |    false |   10168 |         0 | Smooth Betweenstone Slab                                      | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:smooth_betweenstone_stairs                   |    3629 |    false |   10126 |         0 | Smooth Betweenstone Stairs                                    | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:smooth_betweenstone_wall                     |    3695 |    false |   10192 |         0 | Smooth Betweenstone Wall                                      | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:smooth_cragrock                              |    3604 |    false |   10101 |         0 | Smooth Cragrock                                               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:smooth_cragrock_slab                         |    3672 |    false |   10169 |         0 | Smooth Cragrock Slab                                          | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:smooth_cragrock_stairs                       |    3630 |    false |   10127 |         0 | Smooth Cragrock Stairs                                        | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:smooth_cragrock_wall                         |    3696 |    false |   10193 |         0 | Smooth Cragrock Wall                                          | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:smooth_pitstone                              |    3637 |    false |   10134 |         0 | Smooth Pitstone                                               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:smooth_pitstone_slab                         |    3663 |    false |   10160 |         0 | Smooth Pitstone Slab                                          | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:smooth_pitstone_stairs                       |    3649 |    false |   10146 |         0 | Smooth Pitstone Stairs                                        | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:smooth_pitstone_wall                         |    3686 |    false |   10183 |         0 | Smooth Pitstone Wall                                          | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:snow                                         |    3788 |    false |   10285 |         0 | Snow                                                          | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:soft_rush                                    |    3766 |    false |   10263 |         0 | Soft Rush                                                     | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:spike_trap                                   |    3652 |    false |   10149 |         0 | Spike Trap                                                    | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:stagnant_water                               |    3516 |    false |   10013 |         0 | Stagnant Water                                                | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:stalactite                                   |    3550 |    false |   10047 |         0 | Stalactite                                                    | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:standing_weedwood_sign                       |    3811 |    false |   10308 |         0 | tile.thebetweenlands.standing_weedwood_sign.name              | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:sulfur_block                                 |    3635 |    false |   10132 |         0 | Block of Sulfur                                               | true   | blockSulfur                                                                 |
| The Betweenlands                 | thebetweenlands:sulfur_furnace                               |    3797 |    false |   10294 |         0 | Sulfur Furnace                                                | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:sulfur_furnace_active                        |    3798 |    false |   10295 |         0 | tile.thebetweenlands.sulfur_furnace_active.name               | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:sulfur_furnace_dual                          |    3799 |    false |   10296 |         0 | Dual Sulfur Furnace                                           | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:sulfur_furnace_dual_active                   |    3800 |    false |   10297 |         0 | tile.thebetweenlands.sulfur_furnace_dual_active.name          | true   |                                                                             |
| The Betweenlands                 | thebetweenlands:sulfur_ore                                   |    3542 |    false |   10039 |         0 | Sulfur Ore                                                    | true   | oreSulfur                                                                   |
| The Betweenlands                 | thebetweenlands:sulfur_torch                                 |    3813 |    false |   10310 |         0 | Sulfur Torch                                                  | true   | torch                                                                       |
